record_id,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Slave.Age,Slave.Gender,Slave.Name,Slave.Skin Color,Transaction.Date,Transaction.Number of Adult Slaves,Transaction.Number of Child Slaves,Transaction.Number of Total Slaves Purchased,Transaction.Sale Details.Discount Rate,Transaction.Sale Details.Payment Method,Transaction.Sale Details.Predicted Interest Rate,Transaction.Sale Details.Price,Transaction.Sale Details.Prices Listed
9024,New Orleans,Samuel Russ,"New Orleans, LA",LA,New Orleans,Otto Henry Karstendick,"New Orleans, LA",LA,35,M,Spencer,Negro,6/19/1860,2,0,2,0.00602698,Cash,0.07477,1200,1
9025,New Orleans,Camille Pradat,"New Orleans, LA",LA,New Orleans,Jeanne Aimee Audry,"New Orleans, LA",LA,39,F,Holiday / Oliday,Negro,6/19/1860,1,1,2,0.00602698,Cash,0.07477,2000,1
9026,New Orleans,Josephine Boufet,"New Orleans, LA",LA,New Orleans,Louise Roman,"New Orleans, LA",LA,40,F,Marie,Mulatto,5/21/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1100,1
9027,Jefferson,James P. Thompson,"Jefferson, LA",LA,San Francisco,Ann Eliza Moore,"San Francisco, CA",CA,36,M,George,Negro,6/20/1860,1,0,1,0.006202525,Credit,0.07702264,1100,1
9028,New Orleans,Antonio Costa,"New Orleans, LA",LA,New Orleans,Marie Aline Samory,"New Orleans, LA",LA,39,F,Henriette / Harriet,Negro,6/18/1860,1,0,1,0.00602698,Cash,0.07477,900,1
9029,New Orleans,Jacinto Aleix,"New Orleans, LA",LA,New Orleans,Paul Amedee Alaurin,"New Orleans, LA",LA,23,M,Emile,Mulatto,6/12/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
9030,New Orleans,Marie Almaide Henor,"New Orleans, LA",LA,New Orleans,Jean Martial Lapeyrolerie,"New Orleans, LA",LA,38,F,Sophie,Negro,6/12/1860,1,0,1,0.00602698,Cash,0.07477,800,1
9031,New Orleans,Felix Valentin,"New Orleans, LA",LA,New Orleans,Elodie Martin,"New Orleans, LA",LA,16,F,Fanny,Negro,6/5/1860,1,0,1,0.00602698,Cash,0.07477,700,1
9032,New Orleans,Thomas B. Poindexter,"New Orleans, LA",LA,New Orleans,William Francis,"New Orleans, LA",LA,14,M,Richard,Griff,6/18/1860,1,0,1,0.00602698,Cash,0.07477,975,1
9033,New Orleans,Auguste P. Pollom,"New Orleans, LA",LA,New Orleans,Charles Omer Livaudais,"New Orleans, LA",LA,50,F,Fanny,Griff,6/20/1860,1,0,1,0.00602698,Cash,0.07477,800,1
9034,New Orleans,Henry Frellsen,"New Orleans, LA",LA,New Orleans,Noel Concand,"New Orleans, LA",LA,15,M,Ephram,Negro,5/27/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
9035,New Orleans,Henry Frellsen,"New Orleans, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,12,F,Louisa Marie,Negro,5/27/1860,1,0,1,0.00602698,Cash,0.07477,1050,1
9036,New Orleans,Henry Frellsen,"New Orleans, LA",LA,Jefferson,Paul Choppin,"Jefferson, LA",LA,12,F,Henriette,Negro,5/27/1860,1,0,1,0.00602698,Cash,0.07477,850,1
9037,New Orleans,Robert Collins,"New Orleans, LA",LA,New Orleans,Thomas  Jinney,"New Orleans, LA",LA,33,M,Levin,Negro,6/25/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
9038,Unknown,Charlotte Storer,"Unknown, Unknown",Unknown,New Orleans,Virginia Peeble,"New Orleans, LA",LA,26,F,Pauline,Negro,6/28/1860,1,3,4,0.00602698,Cash,0.07477,3000,1
9039,New Orleans,John Petit,"New Orleans, LA",LA,New Orleans,Antoine Carriere,"New Orleans, LA",LA,35,M,William,Negro,6/28/1860,1,0,1,0.00602698,Cash,0.07477,1047,1
9040,New Orleans,Lewis Hare Watson,"New Orleans, LA",LA,Port Gibson,William R. Tinsley,"Port Gibson, MS",MS,35,M,John,Negro,6/19/1860,3,0,3,0.00602698,Cash,0.07477,2000,1
9041,New Orleans,Rebecca Virginia Turner,"New Orleans, LA",LA,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,25,F,Ann Bray,Negro,6/28/1860,2,0,2,0.00583485,Cash and Credit,0.07230948,1500,2
9042,New Orleans,Lewis Hare Watson,"New Orleans, LA",LA,New Orleans,Thomas Hunton,"New Orleans, LA",LA,20,M,Francis,Light Griff,6/30/1860,1,0,1,0.00602698,Cash,0.07477,950,1
9043,New Orleans,Samuel Jameson,"New Orleans, LA",LA,DeSoto,Benjamin F. Watson,"DeSoto, LA",LA,32,M,Edward Warn,Griff,6/28/1860,1,0,1,0.00602698,Cash,0.07477,2150,1
9044,New Orleans,Semuel  J. Webster,"New Orleans, LA",LA,New Orleans,Philip A. Shaw,"New Orleans, LA",LA,34,F,Caroline,Negro,6/28/1860,1,3,4,0.00602698,Cash,0.07477,2000,1
9045,New Orleans,Jules Poree,"New Orleans, LA",LA,New Orleans,James Penn Shortridge,"New Orleans, LA",LA,29,F,Elizabeth,Griff,6/28/1860,1,0,1,0.00602698,Cash,0.07477,1550,1
9046,St. Martin,Eugene Olivier,"St. Martin, LA",LA,New Orleans,Montgomery Little,"New Orleans, LA",LA,16,F,Ann,Negro,6/30/1860,1,0,1,0.00602698,Cash,0.07477,1368,1
9047,St. Mary,Charles Olivier,"St. Mary, LA",LA,New Orleans,Montgomery Little,"New Orleans, LA",LA,17,F,Sally,Unknown,6/30/1860,2,0,2,0.00602698,Cash,0.07477,2732,1
9048,New Orleans,Francis Holly Dunny,"New Orleans, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,17,F,Lizzy,Mulatto,6/21/1860,1,0,1,0.00602698,Cash,0.07477,1604,1
9049,New Orleans,Numa Landry,"New Orleans, LA",LA,Assumption,William W. Puyle,"Assumption, LA",LA,29,F,Mary,Griff,7/2/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
9050,New Orleans,Adelaide Vmut,"New Orleans, LA",LA,New Orleans,Hadly Philips,"New Orleans, LA",LA,37,M,Voltaire,Negro,6/29/1860,1,0,1,0.00602698,Cash,0.07477,350,1
9051,New Orleans,Wilson Youngblood,"New Orleans, LA",LA,New Orleans,Louise Corrine Mazurau,"New Orleans, LA",LA,40,M,Joseph,Negro,6/23/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1400,1
9052,St. Martin,Olivier Brothers Unknown,"St. Martin, LA",LA,New Orleans,Montgomery Little,"New Orleans, LA",LA,27,M,Bill,Unknown,7/2/1860,6,0,6,0.00602698,Cash,0.07477,1900,6
9053,New Orleans,Adolphe Tamboury Olivari,"New Orleans, LA",LA,St. John,Jacques Massicot,"St. John, LA",LA,29,M,Marc,Negro,7/3/1860,1,0,1,0.006202525,Credit,0.07702264,1400,1
9054,New Orleans,Herbert St. Amand,"New Orleans, LA",LA,New Orleans,Drausin Barthelemy Macarty,"New Orleans, LA",LA,21,M,Louis,Negro,7/5/1860,1,0,1,0.00602698,Cash,0.07477,900,1
9055,New Orleans,Francisco Romagosa,"New Orleans, LA",LA,New Orleans,Jaime Magi,"New Orleans, LA",LA,19,.,Ovide,. ,7/6/1860,1,0,1,0.00602698,Cash,0.07477,600,1
9056,New Orleans,Celeste Macarty,"New Orleans, LA",LA,New Orleans,Drausin Barthelemy Macarty,"New Orleans, LA",LA,50,F,Aglae,Negro,7/7/1860,1,0,1,0.00602698,Cash,0.07477,200,1
9057,New Orleans,Eleanor Fogarty,"New Orleans, LA",LA,New Orleans,Samuel Dickins,"New Orleans, LA",LA,19,F,Haddy,Negro,7/7/1860,3,0,3,0.00602698,Cash,0.07477,1500,3
9058,New Orleans,Edward D. White,"New Orleans, LA",LA,New Orleans,Elizabeth Hilton Gafford,"New Orleans, LA",LA,30,F,Sophia,Mulatto,7/5/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
9059,New Orleans,Anna Perris,"New Orleans, LA",LA,New Orleans,Theodule Liveaudais,"New Orleans, LA",LA,24,F,Victoria,Negro,7/7/1860,1,1,2,0.00602698,Cash,0.07477,1075,1
9060,New Orleans,Alfred Kearny,"New Orleans, LA",LA,New Orleans,Sarah H. Cottman,"New Orleans, LA",LA,-1,M,John,Mulatto,7/3/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9061,New Orleans,Preston H. Brinton,"New Orleans, LA",LA,New Orleans,Joseph B. Hubbard,"New Orleans, LA",LA,28,M,Sam,Negro,11/9/1854,1,0,1,0.00602698,Cash,0.07477,1100,1
9062,Ascension,Joseph Aristide Landry,"Ascension, LA",LA,New Orleans,Charles Andrew Johnson,"New Orleans, LA",LA,27,F,Lila,Negro,7/10/1860,1,4,5,0.00615867,Credit,0.07645948,2500,1
9063,New Orleans,John Lapich,"New Orleans, LA",LA,Fort Adams,George W. Nolan,"Fort Adams, MS",MS,50,M,Clark,Negro,7/6/1860,1,0,1,0.00602698,Cash,0.07477,400,1
9064,Plaquemines,Henry Dart,"Plaquemines, LA",LA,Memphis,Thomas Lafayette Lloyd,"Memphis, TN",TN,31,M,Andy,Negro,6/22/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9065,New Orleans,Napolean Batchelor Keene,"New Orleans, LA",LA,New Orleans,Pascal N. Strong,"New Orleans, LA",LA,15,M,Henderson,Mulatto,7/11/1860,1,0,1,0.00602698,Cash,0.07477,1021.75,1
9066,New Orleans,Alfred Douglas Donovan,"New Orleans, LA",LA,New Orleans,Henry Leckie,"New Orleans, LA",LA,28,F,Rachel,Negro,6/21/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
9067,New Orleans,Francis Goss,"New Orleans, LA",LA,New Orleans,Alexander H. Burritt,"New Orleans, LA",LA,22,F,Jane,Unknown,6/23/1860,1,1,2,0.00602698,Cash,0.07477,1500,1
9068,New Orleans,Robert McGuinn Davis,"New Orleans, LA",LA,New Orleans,Laurance Lisa,"New Orleans, LA",LA,22,F,Lavinia,Mulatto,7/6/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9069,New Orleans,Bernard Abraham Dryer,"New Orleans, LA",LA,New Orleans,Marie Anna McCorky,"New Orleans, LA",LA,28,F,Amy,Mulatto,7/10/1860,1,1,2,0.005761452,Cash and Credit,0.07137088,2050,1
9070,New Orleans,George Merz,"New Orleans, LA",LA,New Orleans,Charles Francis Hatcher,"New Orleans, LA",LA,24,M,John,Dark Griff,7/10/1860,1,0,1,0.00602698,Cash,0.07477,1400,1
9071,New Orleans,George Merz,"New Orleans, LA",LA,Savannah,Joseph Bryan,"Savannah, GA",GA,21,M,Ezelin,Negro,7/16/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9072,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,New Orleans,Christopher Jones,"New Orleans, LA",LA,24,F,Luscvisay,Negro,7/25/1860,1,0,1,0.00602698,Cash,0.07477,900,1
9073,New Orleans,Moses Kirkpatrick,"New Orleans, LA",LA,New Orleans,Betsy Cole,"New Orleans, LA",LA,19,F,Louisiana Matthews,Griff,7/25/1860,1,1,2,0.00602698,Cash,0.07477,1610,1
9074,Jefferson,Francis C. Zeller,"Jefferson, LA",LA,New Orleans,Edward Farrelly,"New Orleans, LA",LA,29,F,Louisa,Negro,7/25/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9075,New Orleans,William Hopson,"New Orleans, LA",LA,New Orleans,Henry D. B. Norris,"New Orleans, LA",LA,25,M,David,Negro,7/9/1860,2,0,2,0.00602698,Barter,0.07477,1000,1
9076,New Orleans,Thomas Flynn,"New Orleans, LA",LA,New Orleans,Benjamin Myers,"New Orleans, LA",LA,30,F,Mary,Griff,7/26/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9077,Jefferson,Jules Gintilly Dreux,"Jefferson, LA",LA,Pine Bluff,S. B. Jones,"Pine Bluff, AR",AR,18,M,Frank,Griff,7/26/1860,1,0,1,0.00602698,Cash,0.07477,700,1
9078,New Orleans,Mary Evans,"New Orleans, LA",LA,New Orleans,John Deniger,"New Orleans, LA",LA,24,M,Joe,Griff,3/4/1860,1,0,1,0.00602698,Cash,0.07477,1025,1
9079,New Orleans,Fanny Unknown,"New Orleans, LA",LA,New Orleans,William B. Dunn,"New Orleans, LA",LA,33,F,Fanny,Mulatto,8/2/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
9080,New Orleans,Jane C. Ulstuc,"New Orleans, LA",LA,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,14,F,Margaret,Mulatto,8/6/1860,1,0,1,0.005732077,Cash and Credit,0.07099544,1250,1
9081,Jefferson,Elizabeth Rosemand Boum,"Jefferson, LA",LA,Unknown,Thomas G. Simons & Sons Unknown,"Unknown, Unknown",Unknown,30,M,George,Unknown,6/9/1860,1,0,1,0.00602698,Cash,0.07477,700,1
9082,Memphis,Thomas Lafayette Lloyd,"Memphis, TN",TN,Unknown,William Penneywell,"Unknown, LA",LA,32,M,Charels,Negro,7/31/1860,1,0,1,0.00602698,Cash,0.07477,500,1
9083,New Orleans,William Alfred Freret,"New Orleans, LA",LA,New Orleans,William R. Bell,"New Orleans, LA",LA,55,M,Ceasar,Negro,9/5/1860,1,0,1,0.00602698,Cash,0.07477,0,1
9084,New Orleans,Alfred Dellande,"New Orleans, LA",LA,New Orleans,Giovani Luciani,"New Orleans, LA",LA,50,M,Michel,Unknown,9/3/1860,1,0,1,0.00602698,Cash,0.07477,600,1
9085,New Orleans,Alfred Phillips,"New Orleans, LA",LA,Livingston,Peter Louis Cornett,"Livingston, LA",LA,20,F,Sarah,Unknown,9/5/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1210,1
9086,New Orleans,Edwin U. Kerr,"New Orleans, LA",LA,New Orleans,Mary Catherine Poole,"New Orleans, LA",LA,39,F,Harriet,Negro,9/8/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,600,1
9087,New Orleans,Joseph J. Dodd,"New Orleans, LA",LA,New Orleans,Henry Cassidy,"New Orleans, LA",LA,35,F,Maria,Griff,9/8/1860,1,0,1,0.00602698,Cash,0.07477,625,1
9088,New Orleans,Victor Conrad Jr.,"New Orleans, LA",LA,Jefferson,Catherine Blackwell McGarock,"Jefferson, LA",LA,43,F,Violett,Negro,9/8/1860,1,2,3,0.00602698,Cash,0.07477,2000,1
9089,New Orleans,John Fox,"New Orleans, LA",LA,Unknown,Michel Aime,"Unknown, Unknown",Unknown,35,F,Louise,Negro,9/3/1860,1,3,4,0.00602698,Cash,0.07477,2450,1
9090,New Orleans,Gustave Aime,"New Orleans, LA",LA,Unknown,Michel Aime,"Unknown, Unknown",Unknown,55,M,Catherine,Negro,9/3/1861,1,0,1,0.00602698,Cash,0.07477,560,1
9091,New Orleans,William Sharp Keaghey,"New Orleans, LA",LA,Unknown,Samuel H. Boyd,"Unknown, Unknown",Unknown,41,M,Alfred,Negro,9/10/1860,1,0,1,0.00602698,Cash,0.07477,920,1
9092,New Orleans,Jean Chatard,"New Orleans, LA",LA,New Orleans,Pauline Marchand,"New Orleans, LA",LA,47,F,Fanny,Negro,9/10/1860,1,0,1,0.00602698,Cash,0.07477,300,1
9093,Jefferson,Mary Basset,"Jefferson, LA",LA,New Orleans,Mark Smith,"New Orleans, LA",LA,32,F,Frances,Negro,6/29/1860,1,0,1,0.00602698,Cash,0.07477,975,1
9094,New Orleans,Pierre Edward Drouet,"New Orleans, LA",LA,New Orleans,Edmund Noel Ganucheau,"New Orleans, LA",LA,38,M,Joe Lockhart,Negro,9/4/1860,1,0,1,0.006202525,Credit,0.07702264,432.71,1
9095,New Orleans,Marguerite Burns,"New Orleans, LA",LA,New Orleans,John Adams,"New Orleans, LA",LA,42,F,Lucy,Negro,7/18/1860,1,0,1,0.00602698,Cash,0.07477,750,1
9096,Unknown,Frederick Hollander,"Unknown, Unknown",Unknown,New Orleans,Mary Didier,"New Orleans, LA",LA,10,F,Sally,Negro,8/28/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
9097,New Orleans,Theodore Bailly Blanchard Jr.,"New Orleans, LA",LA,New Orleans,Josephine Colla,"New Orleans, LA",LA,45,F,Fanny,Unknown,8/27/1860,1,1,2,0.00602698,Cash,0.07477,1150,1
9098,New Orleans,Cecilia Josephine Gabriel le Blanc,"New Orleans, LA",LA,New Orleans,Josephine Foucher,"New Orleans, LA",LA,22,F,Angele,Griff,7/28/1860,1,1,2,0.00602698,Cash,0.07477,1200,1
9099,St. James ,Armand Duplantier,"St. James , LA",LA,New Orleans,Leon Alexis Ferrier,"New Orleans, LA",LA,19,M,Ernest,Mulatto,7/31/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
9100,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,New Orleans,Edward Dupre,"New Orleans, LA",LA,42,F,Caroline,Negro,8/8/1860,1,0,1,0.00602698,Cash,0.07477,750,1
9101,New Orleans,Jonathan Yerks,"New Orleans, LA",LA,New Orleans,Thomas B. D. Pue,"New Orleans, LA",LA,19,F,Julia,Negro,8/8/1860,1,0,1,0.005776137,Cash and Credit,0.0715586,2000,1
9102,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,New Orleans,Nicolas Marino Benachi,"New Orleans, LA",LA,20,M,Denis,Griff,9/7/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
9103,New Orleans,William Drews,"New Orleans, LA",LA,Coahoma,Mary E. Wilkinson,"Coahoma, MS",MS,34,M,Willis,Negro,9/13/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1200,1
9104,New Orleans,Henry Hirsch,"New Orleans, LA",LA,New Orleans,Robert Allen,"New Orleans, LA",LA,46,F,Clara,Negro,9/14/1860,1,0,1,0.00602698,Cash,0.07477,175,1
9105,Unknown,Flore Catherine Rittier,"Unknown, Unknown",Unknown,New Orleans,Marie Alexandrine Amenaide Ducayet,"New Orleans, LA",LA,39,F,Nelly,Mulatto,9/14/1860,3,0,3,0.00602698,Cash,0.07477,2350,1
9106,New Orleans,Mrs. Daniel Graham,"New Orleans, LA",LA,New Orleans,John Gauche,"New Orleans, LA",LA,23,F,Becky,Yellow,9/13/1860,1,1,2,0.005776137,Cash and Credit,0.0715586,1600,1
9107,New Orleans,Pierre Alfred Archinard,"New Orleans, LA",LA,New Orleans,Marie Louise Virginia Couvertie,"New Orleans, LA",LA,14,F,Zelie,Mulatto,9/15/1860,1,0,1,0.00602698,Cash,0.07477,1400,1
9108,Orleans,Claire Aline Mioton,"Orleans, LA",LA,New Orleans,Genevieve Lambert,"New Orleans, LA",LA,57,F,Phebe,Negro,8/21/1860,1,0,1,0.00602698,Cash,0.07477,250,1
9109,New Orleans,Jules Lavergne,"New Orleans, LA",LA,New Orleans,Philippe Lavergne,"New Orleans, LA",LA,45,F,Cecile,Mulatto,8/8/1860,2,0,2,0,Credit,0,3146,1
9110,New Orleans,Marie Alexandrine Amenaid Ducayet,"New Orleans, LA",LA,New Orleans,Flore Catherine Rittier,"New Orleans, LA",LA,16,F,Leonise,Negro,9/15/1860,1,0,1,0.00602698,Donation,0.07477,750,1
9111,New Orleans,Marie Elixabeth Odalie Ducayet,"New Orleans, LA",LA,New Orleans,Flore Catherine Rittier,"New Orleans, LA",LA,14,F,Madeleine,Negro,9/15/1860,1,0,1,0.00602698,Donation,0.07477,750,1
9112,New Orleans,John Pfeffer,"New Orleans, LA",LA,New Orleans,John B. Womack,"New Orleans, LA",LA,14,F,Mary Jane,Negro,9/17/1860,1,0,1,0.00602698,Cash,0.07477,0,1
9113,New Orleans,Pierre Alexandre Lambert,"New Orleans, LA",LA,Unknown,Louise H. E. Chapaur,"Unknown, Unknown",Unknown,34,F,Celina,Griff,6/18/1860,1,2,3,0.00587886,Cash and Credit,0.07287264,2075,1
9114,New Orleans,Sarah Elizabeth Woof,"New Orleans, LA",LA,New Orleans,Christian Van Dycke,"New Orleans, LA",LA,46,F,Betsy,Negro,9/19/1860,1,0,1,0.00602698,Cash,0.07477,600,1
9115,St. James,Septime Fortier,"St. James, LA",LA,New Orleans,James Peter Freret,"New Orleans, LA",LA,-1,F,Caroline Waters,Negro,9/14/1860,2,0,2,0.00602698,Cash,0.07477,2200,1
9116,New Orleans,Elbanie Griffon,"New Orleans, LA",LA,New Orleans,John B. Womack,"New Orleans, LA",LA,24,F,Jane,Negro,9/21/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9117,New Orleans,Marguerite Urise,"New Orleans, LA",LA,New Orleans,Elodie Martin,"New Orleans, LA",LA,19,F,Josephine,Griff,8/27/1860,1,1,2,0.00602698,Cash,0.07477,1100,1
9118,New Orleans,Joseph Lanata,"New Orleans, LA",LA,New Orleans,Michel Victor Abat,"New Orleans, LA",LA,29,M,Agenor,Negro,9/17/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9119,New Orleans,Euzelin Kline,"New Orleans, LA",LA,New Orleans,Justin Lamarque,"New Orleans, LA",LA,19,F,Evelina,Negro,9/19/1860,1,1,2,0.00602698,Cash,0.07477,1375,1
9120,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,Magnolia,Joseph Evans,"Magnolia, MS",MS,35,M,John,Griff,9/17/1860,1,0,1,0.00602698,Cash,0.07477,900,1
9121,New Orleans,Edward W. Ivins,"New Orleans, LA",LA,New Orleans,John Mardis,"New Orleans, LA",LA,13,M,Dot,Negro,9/15/1860,1,0,1,0.00602698,Cash,0.07477,1150,1
9122,New Orleans,Luico Mitchell Foster,"New Orleans, LA",LA,New Orleans,Mariano Sparicio,"New Orleans, LA",LA,17,F,Elizabeth,Negro,9/22/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9123,New Orleans,Mariano Sparicio,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,19,F,Lavinia Butler,Dark Griff,9/19/1860,1,0,1,0.00602698,Cash,0.07477,1650,1
9124,New Orleans,James Murphy,"New Orleans, LA",LA,New Orleans,Ann Conner,"New Orleans, LA",LA,31,M,John Bone,Negro,9/18/1860,1,0,1,0.00602698,Cash,0.07477,1400,1
9125,New Orleans,Pierre Auguste Bozant,"New Orleans, LA",LA,New Orleans,Jules Poree,"New Orleans, LA",LA,28,F,Elizabeth,Griff,9/22/1860,1,0,1,0.00602698,Cash,0.07477,1600,1
9126,Unknown,Marie Julie Malvina Kerr,"Unknown, Unknown",Unknown,New Orleans,Eliza Pellerin,"New Orleans, LA",LA,18,F,Andria,Negro,9/20/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
9127,New Orleans,C. Cavaroe,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,21,M,Peter Miles,Black,9/25/1860,4,0,4,0.005790818,Cash and Credit,0.07174632,1750,4
9128,New Orleans,Alexander Grant,"New Orleans, LA",LA,Memphis,Thomas Lafayette Lloyd,"Memphis, TN",TN,40,M,Mulkins,Negro,9/26/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9129,New Orleans,Thomas Finney,"New Orleans, LA",LA,New Orleans,Thomas T. Howell,"New Orleans, LA",LA,18,M,Fredrick,Negro,8/24/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
9130,New Orleans,David Bidwell,"New Orleans, LA",LA,New Orleans,Henry Hirsch,"New Orleans, LA",LA,12,M,Etienne,Unknown,9/26/1860,1,0,1,0.00602698,Cash,0.07477,1050,1
9131,New Orleans,Henry Hirsch,"New Orleans, LA",LA,Algiers,Jacques Manetta,"Algiers, LA",LA,42,F,Betsy,Unknown,9/11/1860,1,1,2,0.00602698,Cash,0.07477,2000,1
9132,New Orleans,James Edwin Randolph,"New Orleans, LA",LA,Natchitoches,Quad Magloire Pagnier,"Natchitoches, LA",LA,12,F,Mary,Negro,9/20/1860,1,0,1,0.00602698,Cash,0.07477,900,1
9133,New Orleans,James Edwin Randolph,"New Orleans, LA",LA,New Orleans,Henry Hirsch,"New Orleans, LA",LA,42,F,Betsy,Unknown,9/26/1860,1,1,2,0.00602698,Cash,0.07477,2500,1
9134,New Orleans,Justin Lamarque,"New Orleans, LA",LA,New Orleans,Rosa de Marigny,"New Orleans, LA",LA,16,M,Clovis,Mulatto,9/24/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9135,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,New Orleans,Pierre Clement Mortimer Belly,"New Orleans, LA",LA,15,M,Jules / Georges,Negro,9/22/1860,1,0,1,0.00602698,Cash,0.07477,930,1
9136,New Orleans,Louis Antoine Fouche,"New Orleans, LA",LA,Jackson,Hilary M. Kervs,"Jackson, MS",MS,33,F,Claire,Mulatto,9/27/1860,1,0,1,0.00602698,Cash,0.07477,1250,1
9137,New Orleans,John E. McClure,"New Orleans, LA",LA,Clay,James H. Adams,"Clay, MO",MO,47,M,Steven,Negro,9/27/1860,3,0,3,0.006085532,Credit,0.07552088,1600,1
9138,New Orleans,Charles F. Thilemann,"New Orleans, LA",LA,New Orleans,Louis Spreen,"New Orleans, LA",LA,13,F,Bella / Isabella,Negro,10/1/1860,1,0,1,0.00602698,Cash,0.07477,1025,1
9139,New Orleans,Henry Brand,"New Orleans, LA",LA,Clay,James H. Adams,"Clay, MO",MO,17,F,Louisa,Negro,10/1/1860,1,0,1,0.005732077,Cash and Credit,0.07099544,1500,1
9140,New Orleans,James McLaughlin,"New Orleans, LA",LA,Clay,James H. Adams,"Clay, MO",MO,13,F,Sarah,Negro,10/1/1860,1,0,1,0.00602698,Cash,0.07477,1250,1
9141,New Orleans,Eulalie Fleitas,"New Orleans, LA",LA,New Orleans,Elizabeth Kean,"New Orleans, LA",LA,40,F,Zabella,Negro,10/2/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
9142,New Orleans,Helene Eucharis Fernandez,"New Orleans, LA",LA,New Orleans,Anthony Fernandez,"New Orleans, LA",LA,28,F,Josephine / Fine,Griff,9/28/1860,1,1,2,0.00602698,Cash,0.07477,1100,1
9143,New Orleans,John G. Bates,"New Orleans, LA",LA,New Orleans,Thomas/ Rodrigues Unknown,"New Orleans, LA",LA,31,M,Tom Patterson,Negro,10/3/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
9144,New Orleans,David Bidwell,"New Orleans, LA",LA,New Orleans,Gustave P. Marigny,"New Orleans, LA",LA,12,M,Job,Negro,9/29/1860,1,0,1,0.00602698,Cash,0.07477,800,1
9145,West Baton Rouge,James R. Devall,"West Baton Rouge, LA",LA,Clay,James H. Adams,"Clay, MO",MO,22,M,James,Negro,10/5/1860,8,0,8,0.006114795,Credit,0.07589632,1700,8
9146,New Orleans,Lewis Hare Watson,"New Orleans, LA",LA,New Orleans,John Marr Farrell,"New Orleans, LA",LA,21,F,Cynthia,Negro,10/6/1860,1,1,2,0.00602698,Cash,0.07477,1100,1
9147,New Orleans,Lorenzo Post,"New Orleans, LA",LA,Jefferson,Margaret Harwood,"Jefferson, LA",LA,26,F,Martha,Unknown,10/3/1860,1,1,2,0.00602698,Cash,0.07477,1200,1
9148,New Orleans,James C. Davidson,"New Orleans, LA",LA,New Orleans,Samuel Sidle,"New Orleans, LA",LA,51,F,Esther,Negro,10/8/1860,2,0,2,0.00587886,Credit,0.07287264,600,2
9149,New Orleans,Samuel H. Kennedy,"New Orleans, LA",LA,New Orleans,Harriet A. Morgan,"New Orleans, LA",LA,28,F,Eliza,Negro,9/27/1860,1,2,3,0.00602698,Cash,0.07477,2500,1
9150,Biloxi,Louise Caillavet,"Biloxi, MS",MS,New Orleans,Isaac Levy,"New Orleans, LA",LA,21,F,Edarie / Eauige,Mulatto,10/9/1860,1,2,3,0.005790818,Cash and Credit,0.07174632,1500,1
